"order_id","user_id","Address","Phone Number","basketId"
"a2b2d6d1919f4f35f47c42de3f62a1fc","fcad3faa5c09b2baf9164b8fd20098b5","","","12711621"
"b39ecb6c0af8f006d1bf639d962fb92e","fd03997c82649affc061d275ddf1f3d9","","","5701128"
"b80d00e60a179d02f242e3f420023c78","ffe254cc039740e17dd15a5305035928","","","38800011"
"bca42f7a909e7ef1946eee14699f6e87","a73c5464692d3bc09d64e3edefae9015","","","6400282"
"c3d7d16efecadd7d1ef3ffb285dd8657","a961e198a1d400e99c02e8f4520f763c","","","26402792"
"c52af89e91822e0fe67fab5eca3f2c5f","aa5824451a9437648ed4dcdac530566d","","","12705363"
"cc008d324278200689ee451a547b97c3","aaea7e9a2d2432c24a03eb74cc430c8a","","","1005174"
"d33001bff4242b0f9abf0eae4692fe54","aaf46bd4e1ad43275a5a20bd485e7661","","","1005193"
"d33001bff4242b0f9abf0eae4692fe54","ab26376d360f4caa7f34418cff3c9971","","","30000132"
"db0d6bd65ccfca6371985ebcc2227efe","aed838b04abeb2fb94566d0a073bd718","","","13200019"
"de65887c84d470bbd06abf600e7c7a62","b0015e09bb4b6e47c52844fab5fb6638","","","18300992"
"e2b26705fd38f3b49b9d13f14717ac9c","b2c9b1bf57d5e980f6ec3975c65e40ed","","","59000007"
"e33408facb2edeacee1b12d13b100fcc","b33573ec19214ad9a1bc30a97938e450","","","2201036"
"e76d6d6fbbef90b49c986259f44d2c20","b53bb01fd133da16d7c7d9b602a3aac7","","","5700662"
"e8fba7de8823194ccf9c1f2d52123bee","b6a3c8559ca50f11853e81dcc7674f2f","","","28100694"
"ee55010a370e987f203499f435a59847","b6d2145b6b5de5dcc494c151af5fdce9","","","28600032"
"ef5cbfafea632f181983df020dee5199","b6f424d6007b27912d37816a7d74ffaf","","","17200570"
"f0ac9fdc189bce470ca4268f7dbb9037","b7c13491fd2aecd9308c75bb4de979d8","","","7200338"
"f2bb7508b86fc27a97223eb329244fa5","ba7ae7b528a2b8359ff63e3014da964c","","","26401046"
"65d949ae1a2e6f0e1c65dd06b9fb5eb2","bacd3fc37792ceefcb45e0e90c9ffe42","","","28710318"
"8d0900d0d09c0b9075a5f00513991a70","bace01b0aa7c98f2a7fce9db19555eb9","","","1005116"
"35d68a1aa52f9ac1fa9aaaef9fadf355","bbdf651cbace0c9efc7fd3184235aa74","","","5100816"
"2c6fdda09fe92a0d4909b941e62fd790","bd3001c423ef9a9092b0a5158f1ccdf6","","","16700845"
"90eb7899e0ba01c27fc128e31e0c872e","be062ffc58427d6c959180b68a67471d","","","28718096"
"9fbfe9199f9a0440a9f57f31c57ccc21","bfb0780e4148d65b5490d6195da4bcb0","","","4600007"
"597d72bb14f93e6108e69dbb691bf697","c087e490266509059177cb1ec7d802ba","","","21404528"
"d2f0bd580c8365d4e71493d3493ad2b3","c209709f857255c80d07a0be8c630b0d","","","1003312"
"1e1bb536916a9964978ee59e6d6d0cca","c573caf2e2c12c731885273e03dc5471","","","29100027"
"c263211bd219538f7c031591e87ef0d7","c6b7dcd3718d1ad87f069d32a8566ce2","","","38800011"
"c263211bd219538f7c031591e87ef0d7","c836c92436fdcd6e5475ef442481385c","","","35108915"
"1b5011433abb89a8ad7b787401280a0a","c9aa56428d8b5bba23a9c7a435b09645","","","1801881"
"1ddab242ec2aa2eb0c3c44bf6002dfe9","cd3f977fbad60553fce0f193593802bb","","","13500066"
"bf4e354422376ccee274a76ef5f26817","cee6fa72fb403ef9554b41581108084b","","","15900065"
"aca8c2b847a4cb482f374429b5210c29","d31233132950973bd0df88d4523ed465","","","5800823"
"23de168770a4c66841ecb6f89ee67a37","d3857f98166ef23ca95d44cbe9b1828c","","","12712611"
"23de168770a4c66841ecb6f89ee67a37","d40aaaf342e2e82da754042ef4f0dcca","","","5800860"
"190025dbe5811e87645792c21726e215","d7104510a89e6fb895b8104650173787","","","6500695"
"190025dbe5811e87645792c21726e215","d73c3cf4a0922ece1176bd40eb76ac50","","","1004833"
"357769c200aa5a3a9b859db2f47b9b65","d74dfc7a1504f45d7880c12e7f8fe142","","","9400088"
"357769c200aa5a3a9b859db2f47b9b65","d7dca5075c207d22e930c7ab977c80e5","","","8800685"
"357769c200aa5a3a9b859db2f47b9b65","f3795e38cc5b655e26e94d1cc21263fa","","","30000129"
"6ab6cbb9cdca38f755b319eac5846cca","f4118facd33f966e80b9fabbf0ca2547","","","20900070"
"6ab6cbb9cdca38f755b319eac5846cca","f422964d43fc7ecdc3e51443af0705f9","","","1005099"
"06c28b87569a91a7c96e7f62e828827b","f4dc0a81a11d3d270ccf5a9c4b5b187b","","","1801631"
"5917ce1efc6236fc7a96079d1f91a966","f794c59a46dc4872d97d173c1b51525a","","","15700176"
"bf2df7aa2130e882e1e4f43b2dfe1875","f807403776737da279aba36583afa4df","","","1004873"
"bf2df7aa2130e882e1e4f43b2dfe1875","f90f55ee274a4ae21510b386134b09cd","","","26024233"
"bf2df7aa2130e882e1e4f43b2dfe1875","f9d4a283e4f19a47b64f95a3235d0a5c","","","1004856"
"e5e002b62cfa5c3917cd18d862778916","fa30145b07cad8e972bea351a65216f4","","","1005006"
"f0d4f9815268c8e208ba8441b85504ed","fb258014c67a0f16e4da53fa45e90db5","","","41200013"
"f2289364095eca9fbc96b91e58d4aaa7","fcad3faa5c09b2baf9164b8fd20098b5","","","4803977"
"467a8138ba602b8e9740eff5e08d1f23","fd03997c82649affc061d275ddf1f3d9","","","18100009"
"51d714716b4df5d56ae92f97bf5a327d","ffe254cc039740e17dd15a5305035928","","","13200785"
"51d714716b4df5d56ae92f97bf5a327d","a73c5464692d3bc09d64e3edefae9015","","","12715385"
"370098d35ccd8a2af86b57c81ac7d24f","a961e198a1d400e99c02e8f4520f763c","","","28100123"
"a07589bd08c0f6f6e01dad0a425aa352","aa5824451a9437648ed4dcdac530566d","","","1005144"
"a07589bd08c0f6f6e01dad0a425aa352","aaea7e9a2d2432c24a03eb74cc430c8a","","","5700663"
"b35cb2caf25a9098b28e2b4d6aba5c79","aaf46bd4e1ad43275a5a20bd485e7661","","","12719493"
"e8291f4bc553c5ac2a42ee7737836480","ab26376d360f4caa7f34418cff3c9971","","","38800011"
"ee332cda25c408ccf3ac1fd87e351b54","aed838b04abeb2fb94566d0a073bd718","","","5700756"
"f6af432c1ac452ce563fa6ffc5e35aad","b0015e09bb4b6e47c52844fab5fb6638","","","12712514"
"fe4a285b8a60b67f05e9767412f5b93c","b2c9b1bf57d5e980f6ec3975c65e40ed","","","1004856"
"5ac65ba68cda958dff42081b70fe905e","b33573ec19214ad9a1bc30a97938e450","","","13100924"
"5ac65ba68cda958dff42081b70fe905e","b53bb01fd133da16d7c7d9b602a3aac7","","","53900010"
"0820ec4a663815afde264b1f4cbfeccd","b6a3c8559ca50f11853e81dcc7674f2f","","","29100084"
"4ff67d3d6e7ebcbcf5cd40998e8a3d2a","b6d2145b6b5de5dcc494c151af5fdce9","","","43900016"
"9a7284f20265daee38fb94a63f91bf98","b6f424d6007b27912d37816a7d74ffaf","","","26401046"
"43ca87695e0cf9d879038197a3f9f4c9","b7c13491fd2aecd9308c75bb4de979d8","","","28714733"
"7af99279a8af75b4b281a28927b84b81","ba7ae7b528a2b8359ff63e3014da964c","","","15100106"
"d77031d6a3c8a52f019764e68f211c69","bacd3fc37792ceefcb45e0e90c9ffe42","","","15200141"
"b6369b16620510273273fe0d6be68744","bace01b0aa7c98f2a7fce9db19555eb9","","","34800153"
"5e5fed142a552be6d6f1e04a800446d6","bbdf651cbace0c9efc7fd3184235aa74","","","7200338"
"6f29a78b96278f733480dcd7b05bf37b","bd3001c423ef9a9092b0a5158f1ccdf6","","","1005065"
"76c5d675f926836b4ff285bff2d38766","be062ffc58427d6c959180b68a67471d","","","1005174"
"803d9be249d7c523418ceffa07d99724","bfb0780e4148d65b5490d6195da4bcb0","","","16700845"
"d9ae780e2e7cd20bca43149fc09cf5bc","c087e490266509059177cb1ec7d802ba","","","1005135"
"566f53fc7d36fa366f7e221468121877","c209709f857255c80d07a0be8c630b0d","","","6500998"
"dcd871487b636752499b411f1a5eca31","c573caf2e2c12c731885273e03dc5471","","","14700583"
"5d00da307fb1f170ba75e37b6ff2343d","c6b7dcd3718d1ad87f069d32a8566ce2","","","28719253"
"fd607d0a02cb276bc764a15f80f0423f","c836c92436fdcd6e5475ef442481385c","","","26400251"
"fd607d0a02cb276bc764a15f80f0423f","aaf46bd4e1ad43275a5a20bd485e7661","","","1307050"
"986983dd21e5167fac109fadaf7aac16","ab26376d360f4caa7f34418cff3c9971","","","1801884"
"9b1d0dd42862c68280468732a4399034","aed838b04abeb2fb94566d0a073bd718","","","12704662"
"d035bb29ea5accfdb6e0c4b6925651cb","b0015e09bb4b6e47c52844fab5fb6638","","","26401582"
"af0dd2a67b9f1bc277c83ecb2df57f99","b2c9b1bf57d5e980f6ec3975c65e40ed","","","1001588"
"bd841dd9066badb2ee3dcf7dd6516523","b33573ec19214ad9a1bc30a97938e450","","","38800009"
"104a4ed42832085322a2ef0d1649b284","b53bb01fd133da16d7c7d9b602a3aac7","","","22700067"
"b32226e3b83849c23551e39452d562cd","b6a3c8559ca50f11853e81dcc7674f2f","","","17300355"
"1a0c4417bf4f48e594a23d90d8d7581c","00e872ca2fc94e59982286e69f186e0e","","","1003312"
"112e22ce5f700d2155befd89a15b4a5b","0125fb08af5c9dd55731090aafc63ac8","","","14300019"
"d68cb705b9d644fcf651e59d9c01ba24","0301e2b22f44b5a060987ecf49f8ada8","","","12712611"
"253bf86c38be4d6ffa40eb641a356d69","03dabd77cb0ed7a26fafe19e36b67742","","","1801773"
"b2f924dadc7d30518a67a2c8598df64e","0659763dba9821af49728668716e1084","","","1004505"
"175455df986fe6b05091b1c9506897dd","06caeba6db23a17bf9bcb3846b768387","","","35103661"
"b72eceaf3e014a8336da6b52928715f2","07af1aef7bf4d17ec7f0f166e9025fc9","","","1004249"
"b72eceaf3e014a8336da6b52928715f2","0a3f32fce9d5056b96a9fe604715982b","","","1004870"
"b72eceaf3e014a8336da6b52928715f2","0a9854e7028c74302d0963fa56e77a18","","","1005007"
"02f2c7fceceffdefd9a7e96abe08d93f","0b5295fc9819d831f68eb0e9a3e13ab7","","","2702277"
"10f25cfbf408acbf806f6d86537b0bbb","0b83f73b19c2019e182fd552c048a22c","","","1004766"
"11769750147cf0a49a396b01ca004300","0be419a69453900fff1337bc4c3e0f0f","","","26024233"
"3323036048eb47c4c617f997fd201642","0c4f8b6f80f0dbddbdce3882d2242be9","","","1004766"
"387d785f482aa3f1844fa843a72d97de","0f88eb431888ffb9d726252b7ac8cefe","","","13200019"
"4bb092f397e56a28c0207882c135f5bc","104bdb7e6a6cdceaa88c3ea5fa6b2b93","","","17500129"
"72bc9911258ab2d985943cde67ce4883","10b960a4f2cfecc03e6c89b4b02ebab6","","","28714733"
"739409a92249367522a31eb8ee6161b8","11a58793327e4f480717491484f4372a","","","1004870"
"7c9ad74c16c9b6aafa62f097bb9cdf25","12d1cda209613cd60b9d242181be7077","","","12702931"
"8569af7b39e3073991a97c55c2b16123","14843983d4a159080f6afe4b7f346e7c","","","21404277"
"871cb88e21c599f2a50199bd6515e8f9","15090f48004f3b0fc18a167ef82af4db","","","7200338"
"8e238195658d4539944106a75adb0d60","15b3549f16e0f7bdc1afcbad647eb8a6","","","1003772"
"8f001d0a1562d2929ed759bc04b58fd4","163b27a06a32c2fa565927170b59b5d4","","","1005106"
"abb44283b833f61c7c76d92b607ab4cf","197572fc8f1878d0a94195ac840dd947","","","22700007"
"abb6ee8df76cd626afdcf19cec0d62bf","19cb50ca8ff9afe19ce39c5d9562f3bd","","","6400282"
"abd23f048bf60025ad66f8cf56c85379","1b6e96ed99cb8d135efe220d761bbd67","","","12712514"
"ad3989d776d90e85011ba488a267f5a0","1b9872e035e88fc720548cc74a815a46","","","17500129"
"b4d8f10490d096bae561f1c0bb3c5557","1bc9b2dad6aefbfbc011508e34c8adfc","","","34800409"
"b78d95a93c70ace32ceafee76789a2f1","1bd843b2bc9b09595f3ed35d4f031506","","","12703125"
"d776bd888cec910433d34b5501ebf2d6","1cdf413d3539b5e8c100bea1ec5a881f","","","26400281"
"e1d4d1e4e8f00e0b9ac69e656d7f2db0","20681391edaed7eccd918d4a74f8a570","","","6400224"
"d8eeab46fdc56c1066b44166186c2465","23af7ed42b446329e95c7645ba337f86","","","26400314"
"fca3ff759e8d69e522e5d0ceebb89059","248ffe10d632bebe4f7267f1f44844c9","","","1305977"
"ff354f13d748eb3a9af6e99698f60fc2","2666a61d9b5755651665549f80bb3450","","","26300086"
"ba992a67b91b76a97c227e1ad48658f5","28a4a9aa9bd3640e1f9a9cf542cb25fd","","","15700000"
"e1320973675a5fc37fab54cb22c582ab","28e2041c0f17e12da80a0146305c9259","","","1004876"
"89243c8b1f29ba7a225bdad8061fb473","2a86852b89b186bb8aed750efd95ce73","","","1801805"
"3867580ea8e69d938d45ac7203bf6a61","2c66c0b1075c04c7f6e113de9e3a89d9","","","1004833"
"4a083057db0623d0df1ef9dbaa64c2c0","2cac9c1a43808ace14f1598744f4a28a","","","1005115"
"ccacf38d836bb451f51a555780ea425c","2ed2d94955614ec3262ce7575ef997f9","","","15100382"
"36c5fe2c0135722473e275b3f5accd74","2f53681bf01c5cff02bada5809fe302e","","","18600003"
"0067c6030d65af0ff98790158ddb0020","31d436bafbad927dc79b130826dc3404","","","28714418"
"121c021cac6c38526b5867627eadcb0c","320388520e5f7afe7c97489ea2732796","","","15900065"
"2ce193276df0831b86cf55d9c47ce8a8","32ea836b21bcefba824d2b279bc42e53","","","20900026"
"2d39684ee5837bfee04f0cf2c8eadde5","334fed5abcee3aa96c13f1432703e1fd","","","13200785"
"a0190a8aa681fe129b9a9ae80dfd9266","33e824e5fde35ad626278feba806c772","","","1004250"
"b528343ff0b10c32c5c7baf68f6536ba","35757a3cfd70b9aeab443c4dc1d8ad30","","","1005122"
"d224ba092ec1cb38bf389f3a5b727054","36fbd29c230b156ac9b04a382bb20842","","","1004873"
"e1d3f67ea81edae5f2975c2adb668b80","385ec0e1c5bcf488115ca06b26ec9f8b","","","14300019"
"e1d3f67ea81edae5f2975c2adb668b80","38827a4b81c4d81cffaec1accef6572c","","","1005126"
"eca1299602d0a75fa60546b5fbd28d07","38a8b05798967480ac1ca6ce6c5cbd6a","","","1307136"
"303cefa0f5b9ed6af793756df252eff5","392c8818b71b14227a7c701e7d54a3a1","","","29100052"
"34f7d354b559b06f85fde0f588dd5152","3bccb476c538a32e63766769dcc37f03","","","12705364"
"36920eac7bd8263fab6d162476986d90","3c4abb94aa82c0be6a86af95be2ca5bf","","","1003221"
"4d7d8049db0c317e48f8e971de737dac","3c4d7fdb25ab947c7ac866ba940f9c32","","","4804137"
"6942aa7dee89fafe04b6ff790e74912e","3c9e98b59c61b1ccdba1108eca8c61d4","","","38900048"
"7ac926992c157467d54b5722e67d4b93","3cc4acd6cfe6acb5f129a560961f2ef6","","","13200013"
"8a5df58ab18abdaa52f8f595c1af1197","3cc8e80baa86a7befe2b24568cd0faf0","","","18001325"
"8c3b7db34a579c7e50cdd4c8146a43b8","3ee932c2f695c34affbbeb9a299c8166","","","1005015"
"8ec58bc9d39789f8d32575cc5ce0cf0c","422ce018570adf9fa031a7838717be81","","","28719472"
"c770d61148e343c43dd1f5375821b105","431af5c5638973ed6e431618f318a0a2","","","28713655"
"cc86aa6e200c4c5a49a6ef02a690c3d2","43f7616a8f37a874ee893f0dea3ba593","","","1003869"
"cf23ecd1a5db35528b344d0f553fb3d0","442bdd695caba6183fc44d6cfdd4f094","","","31500157"
"dd082c5f38a7001c40cf57a14f1b3b34","449cc26294cc2d6e2e88a82cea3e42c0","","","2400648"
"f148f0d15c9e216159aadb7bffdb0fe7","44a575d55982c95a7f09b62c7702bddc","","","12706558"
"b592237b8cad838d0ff4b33fceb46a01","45aba165580af1596b291956b7b7849c","","","18001325"
"a9ddf1f40e51ec5d1c828564cef4d92e","4619eedf5b092b15ebc4d916f8c99646","","","1005099"
"809e0909a53d03c3c8a6a193b66796c4","4662682dade3cc1bfa04996c5225a849","","","3601489"
"8d35042b6a7e4aae80685a704e6cb71d","46a19a5b29624c9be39b41ab02b12b39","","","18100009"
"b75335994c32baf97dc6ab68ecc64e4f","46b44ab325f78e5bb3dc0bbef1082082","","","1003523"
"3236504a0e2b1bceb65d32a38f5d79a9","46dd28b3f7e33b789acf42d3093b7773","","","1005115"
"0d2495ab9ff55e8edc50bdc92b443103","47b6bc410befb9fa30a4c029dba944e5","","","38800009"
"2e5dc86c8c4aa663549caf5e31de840d","4893ad4ea28b2c5b3ddf4e82e79db9e6","","","26404450"
"2e5dc86c8c4aa663549caf5e31de840d","48efc7def11f9a644e1993a3d97361d2","","","1005099"
"4e007faa0b64196f3b99b484f462e2f1","490c854539b21598cfbbac518ca25788","","","1004767"
"65fe9601e997715486ad2ee69ef378e2","4c41d73f1d29f1cd1e725ec445a82f23","","","1004505"
"a1f0d7a839bac074bdbd34af57df3522","4e0e24ed6b791dca50eacced49d5e2d1","","","1002542"
"a5e7e590a77dc838c0311d33e0c88abb","4ea5df5937187bd3176aee08d4782104","","","17500130"
"1b00a2b976ff528b7ab895ea9ed58ab7","4f25ec76e8c86ded17aa0c58f236df0f","","","5800823"
"29583d296cc7341cdde689ee5b9f7ccd","526807e2a25ea0db271efcc9fc646db1","","","15700176"
"3a4e44cbd3bff237fa62857370a2214e","52b088042a61c6a03ba2027a6dd929cc","","","1003306"
"4093b84461e9ee4cfa6b1f720d1003ac","533b3a42bf5005c302539e093b445d3d","","","15901906"
"4976a4c9fcf6609b9ed1306e5e105905","539b6ae3b5f2999db7e44c8d4dc2069f","","","6400282"
"cf49377f810a8d21818d08c194215b1d","5476fc5a4a6fd7f746b9e0461a585ec8","","","18001325"
"f124bd0275e05b559aee8d1271442d1b","5616f75d22507069b5383854a1d8c414","","","43900016"
"3ce26aacf28386c1f8913ea395e47c97","56a9c159fffe93bdef88ffbf6e729712","","","18001325"
"3f0eeec2edc480e271fed817e2a9f6b6","56b6eede1b10925212f054a7ba614796","","","1004505"
"4c4ac3e2dfb16b17d057cf101265b24c","5705e410d27f391e55c6a495b06d1618","","","2201036"
"59d8e36b1b4db3624866d8f4cf0d0a58","570eb70ff97166b85ea96be3bfb65fef","","","25600234"
"b2ac7b0754b724547abf07a172a45bf4","57f06135a2656bfab535243f705fc8f6","","","1004785"
"c15b6194f063aa18a0fd47136445c6ec","587547bf360f33a6466aac68caecdde3","","","21408165"
"e1cf4f3524c63c7e9c134666f89e722d","589621a1ce8b9302b75d6920dfd7dd01","","","15100430"
"f80a2d6485e38a437fca857efb7b1b66","5a77d3e9231351d3a4ea54c3fe824e79","","","1005105"
"f80a2d6485e38a437fca857efb7b1b66","5b540c6a8886384d1772215e6a189804","","","12706558"
"c3d8dd9443d87a5917b1508ec6d9e435","5cc1fbd02e6b7cd1113dd836fbbbcc13","","","35200017"
"c3a071b5ca0f9c693c5276d4dcf7fdcf","5e35d686648f9f99fd1f90161d3db93c","","","18000962"
"c3a071b5ca0f9c693c5276d4dcf7fdcf","5e718c3c3061694c7b7e31d183f88a45","","","26024233"
"c3a071b5ca0f9c693c5276d4dcf7fdcf","616309b2eeb7bd9c05b0fdfbab28e6c6","","","21400135"
"c3a071b5ca0f9c693c5276d4dcf7fdcf","61f5df1a634167ff48d76d79d21226de","","","38800008"
"c3a071b5ca0f9c693c5276d4dcf7fdcf","6279364f420b1e08eb33a498db5fa6bc","","","1002542"
"2417db4d82cff6b4bc6ad4da31cbb102","655f4f1277487bf6c86c673de5e576a1","","","16000004"
"11526907a9d9e94078d44fb1c4abb4ec","660e4e077b40d477e2ffdb2da6349b79","","","15700031"
"3becf59664a588ac335a36f2a08e2d2b","68652e69a77dec3f573ef0135541f6b5","","","1004767"
"b436fd24a04e7267307e1d900faa8eb1","688bb6776d5f885e4b46d4c4bac240c2","","","1005014"
"dbf13fbeffe18a8079ff256049421669","693343dbec3bbc6b1641ee705715a12f","","","15700013"
"d2f4bbcf8e2d36f9e13fba6a75c7269a","6aaa688f88ee9cc7f9b90d5f7cca7d84","","","26024233"
"dd6ee4d96f0f3cf1432c3b82818e0387","6acc5385a15c441abe050fc7abda50bf","","","47000052"
"8ef9773bd9ab2847c59fa02239ab6b43","6b1070bfaad94d225e6cab57b47e2326","","","16700301"
"2c4665e95f17505890c0f9b086f89754","6b2ef099439c81743bd02edd480829d5","","","29100052"
"72c6c412519423a1a046bd52a9db5560","6cd042e0832c40d2eebf82b2521a8487","","","1005009"
"3a49b6bd30aef5e2c1097738adee416f","6d55b4560e6c8ec28f8ba8099b442400","","","1004322"
"234ac296ce754ab2518ae1bcde8b0fea","6dade60d28a0f5b8ae7e8d67321b4141","","","30000218"
"2421f14e951ee2f1127aaadaa60d9763","6e9b8e9f9c3fad22d6f81b2628750018","","","12710331"
"2421f14e951ee2f1127aaadaa60d9763","6f8b40e5fdbd4a4b4dbaadc56f4bf681","","","15900118"
"3a8d1da60e589d438a1517f54f3e5f9e","717bebcdcbf23f37f3fba2a88f397678","","","2201094"
"3b9671a31679fa4544b9b7a1e55ffe4f","72ce629a45d8ae96d22c2946aaf876f2","","","5100816"
"6a491833d437ece196bf4185e6748271","73b62c771f1f1e0760f88376d4a2b150","","","10700101"
"90352487a09548f7ab71f4b1cedcf818","74541fbb7526dabecd0fc96b1192b9a7","","","1004870"
"f9d0aa73e0bd149c0925ad648f7f661b","74c286ab8cc161142213780711964b06","","","5800391"
"f9d0aa73e0bd149c0925ad648f7f661b","76e5f3bca2b1f5c510c41563c2ea31a4","","","26400760"
"bf475f9672e3314e2f2b503ceb340fd3","77d6cd89498a8cd9762daa48e8e8b797","","","17500130"
"b63d14d5b4f36c400c5a897287b48a1e","77e0a2e2281e2a533eb62268371a4bc6","","","35200632"
"dda0996054bec18cafa1ede0d62dd3cb","7ad12bd39f33737cb4f634c8c44af118","","","1004870"
"4fb5f75a2ff520a28e987e6cb5435022","7af8bc059cb4c4c55038a142b99da13b","","","1005124"
"4fb5f75a2ff520a28e987e6cb5435022","7bf845014243c08bdcea071d6981303e","","","16000004"
"4fb5f75a2ff520a28e987e6cb5435022","7d373e92dd3086b4c37e9868fc8999c1","","","8000002"
"4fb5f75a2ff520a28e987e6cb5435022","7e0516b486e92ed3f3afdd6d1276cfbd","","","11400666"
"889ebd7e736a2888d5157b4a97303bf5","7e7c1cf8c1a7ae4149f5a2fc2b1b65b4","","","1004856"
"1d525c1f58c75e74697f3993a3fc80a7","8141dd1e051afe7d72079570fe72d5f1","","","10701048"
"b9f23a5c0cbae81d8a326804b0c7513d","851f75e1a1ffe3612cde92428a7e9701","","","17200570"
"d81873131923e5aa4f6dc362f77116a2","866c923cde750dfc8cfbcf9d5ced0ee4","","","14300019"
"3f3f022e19c72f9c44abd54949a5d9ab","8b57ae2e81c35f05e114c1461ae84b6c","","","4804137"
"7d9222bcb9fbdafc453620f32f6fb996","8bc183d9b9efac18f96f680940191c45","","","53900010"
"0d10abc3bc3707c914cf5197ed2eb31e","8d2cc82dae0f2b1bb8667a2eedcd8c71","","","25600040"
"0d10abc3bc3707c914cf5197ed2eb31e","8dfb9fff0eac6a63f34ed7707068e988","","","15600023"
"0d10abc3bc3707c914cf5197ed2eb31e","8f20ece0099d6e5c22c1fd0c24a1e681","","","1005118"
"fd2f3b1ef3f5448ff37c4e0fea64c1cd","8f6564e0a606d34b05edf1206e3b8bd7","","","2701703"
"a38fda8c7745d9c406a48daf230f957a","8f7822e4f4fb685c89d972cba79a8b9e","","","14701435"
"b2bb04e94ed5f8785791697f33fce452","934c19eeef04da89928f995df85cf3f8","","","1305977"
"672dabc5c0363afbe1ef39abf10ad92e","94b11d37cd61cb2994a194d11f89682b","","","1004462"
"672dabc5c0363afbe1ef39abf10ad92e","95a3ac562ffc17755618fb67ce57ef9a","","","31501163"
"672dabc5c0363afbe1ef39abf10ad92e","96d0aa18ee946b81f6b78e07830194a2","","","15700176"
"672dabc5c0363afbe1ef39abf10ad92e","96e147852028a3ce1d25c86f03032023","","","6500912"
"672dabc5c0363afbe1ef39abf10ad92e","97258e1c1f77f32358eccd1c9ee5954d","","","1005122"
"672dabc5c0363afbe1ef39abf10ad92e","9bca65d60b3dffad98eafa3c50101fad","","","13105144"
"180fb4e6556687774c55bc255a5f7d8a","9dfcc502727549f99c9f73dbd28b35e9","","","1004785"
"6250a70ada1a0cb3772f99181a27bb51","9e5f9798a71d8f5ec3020a5500d70430","","","29100052"
"263f5778d1130e9c186958780172a107","9e8993ba2665307b71bd1641c2e1cb3d","","","1004856"
"09db1ec04535cf2bba4a73954a252e41","9f19c80b64945cd7abd1fb91ff5157a7","","","13105144"
"548ae1aba5f1d4972fbbef7b6f6d23aa","a06d94b5d758fbc36c8f679d98ae1fc5","","","34800453"
"6f33b28ba717ec41a3d1e1901d492e05","a1605a83a0e36258d7eb2da55bb5ff4c","","","18700068"
"aa61e95f95f3ec74b8a3b7c5c174c0c5","a2acf58dde7a492ea0fa65b16c530a78","","","28719189"
"cebe3ad5dd36961f040f2fff4da454fe","a590fdd68e210fa5f42764a2493f6223","","","28718075"
"cebe3ad5dd36961f040f2fff4da454fe","a6d8302831afb228546eccf6cb3b3b48","","","26024737"
"823f12d0e5ac14425963e6c920a6790b","a6da63180c0d5fdbf5834fb3d3a8dc72","","","14300017"
"06c6a92df74580db95364b36aeb8f5b9","a73c5464692d3bc09d64e3edefae9015","","","1201472"
"401eef3292ffd13d0d79c32c990de9f3","a961e198a1d400e99c02e8f4520f763c","","","12700050"
"4d41aecae7fc035c91789128309fb7b0","aa5824451a9437648ed4dcdac530566d","","","30000129"
"5b4e9a12d219f34f5c2de9f8d620b19d","aaea7e9a2d2432c24a03eb74cc430c8a","","","26400760"
"5b4e9a12d219f34f5c2de9f8d620b19d","aaf46bd4e1ad43275a5a20bd485e7661","","","34800201"
"a4635c4b193e740cc720feeb43e075ef","ab26376d360f4caa7f34418cff3c9971","","","1005228"
"a4635c4b193e740cc720feeb43e075ef","aed838b04abeb2fb94566d0a073bd718","","","1005115"
"fef549363384f9b965c942a7eaf0e6a9","b0015e09bb4b6e47c52844fab5fb6638","","","1801805"
"042cfa84b1415cdcea821bcbc1bb8f4c","b2c9b1bf57d5e980f6ec3975c65e40ed","","","15901671"
"27507e5396fa8fdcce6c0b40fd77dbc2","b33573ec19214ad9a1bc30a97938e450","","","1004856"
"acfe3b4611df7e7efbd402bb5b5be2a3","b53bb01fd133da16d7c7d9b602a3aac7","","","35200208"
"29215b35ce6dc3c65c05c30d6e736e65","b6a3c8559ca50f11853e81dcc7674f2f","","","28702502"
"341279a01a590f7c1f08a7ba841d2161","b6d2145b6b5de5dcc494c151af5fdce9","","","4803186"
"3ef9cbaa0a848de9dd30b1953d31a730","b6f424d6007b27912d37816a7d74ffaf","","","28704659"
"aa2e81559d88cca16ac122e7627078c8","b7c13491fd2aecd9308c75bb4de979d8","","","8801042"
"01dfa7b5bb8dcd546273e480c27043bc","ba7ae7b528a2b8359ff63e3014da964c","","","1004768"
"408bba49e507e2efa9fbb77966ca4697","bacd3fc37792ceefcb45e0e90c9ffe42","","","21408165"
"3e361d7bc7d141fa6c9930d4f9572213","bace01b0aa7c98f2a7fce9db19555eb9","","","17500616"
"e076d90a9dd2b78794850f39bacf0d99","bbdf651cbace0c9efc7fd3184235aa74","","","1004785"
"5d31808356c1ecbf7eeadc61144a098c","bd3001c423ef9a9092b0a5158f1ccdf6","","","1004966"
"70c77e51e0f179d75a64a614135afb6a","be062ffc58427d6c959180b68a67471d","","","1002524"
"7699236048cea720bc29c41e6ed8343f","bfb0780e4148d65b5490d6195da4bcb0","","","1307310"
